"image_id","reference_name","reference_path","width","height","source_tif","frame_index"
"alphafactor_arrest_frame_010","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_010_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","10"
"alphafactor_arrest_frame_011","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_011_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","11"
"alphafactor_arrest_frame_011","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_011_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","11"
"alphafactor_arrest_frame_011","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_011_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","11"
"alphafactor_arrest_frame_012","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_012_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","12"
"alphafactor_arrest_frame_012","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_012_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","12"
"alphafactor_arrest_frame_012","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_012_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","12"
"alphafactor_arrest_frame_013","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_013_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","13"
"alphafactor_arrest_frame_013","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_013_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","13"
"alphafactor_arrest_frame_013","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_013_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","13"
"alphafactor_arrest_frame_014","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_014_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","14"
"alphafactor_arrest_frame_014","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_014_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","14"
"alphafactor_arrest_frame_014","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_014_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","14"
"alphafactor_arrest_frame_015","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_015_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","15"
"alphafactor_arrest_frame_015","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_015_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","15"
"alphafactor_arrest_frame_015","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_015_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","15"
"alphafactor_arrest_frame_016","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_016_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","16"
"alphafactor_arrest_frame_016","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_016_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","16"
"alphafactor_arrest_frame_016","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_016_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","16"
"alphafactor_arrest_frame_017","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_017_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","17"
"alphafactor_arrest_frame_017","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_017_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","17"
"alphafactor_arrest_frame_017","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_017_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","17"
"alphafactor_arrest_frame_018","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_018_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","18"
"alphafactor_arrest_frame_018","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_018_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","18"
"alphafactor_arrest_frame_018","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_018_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","18"
"alphafactor_arrest_frame_019","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_019_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","19"
"alphafactor_arrest_frame_019","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_019_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","19"
"alphafactor_arrest_frame_019","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_019_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","19"
"alphafactor_arrest_frame_020","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_020_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","20"
"alphafactor_arrest_frame_020","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_020_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","20"
"alphafactor_arrest_frame_020","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_020_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","20"
"alphafactor_arrest_frame_021","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_021_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","21"
"alphafactor_arrest_frame_021","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_021_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","21"
"alphafactor_arrest_frame_021","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_021_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","21"
"alphafactor_arrest_frame_022","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_022_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","22"
"alphafactor_arrest_frame_022","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_022_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","22"
"alphafactor_arrest_frame_022","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_022_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","22"
"alphafactor_arrest_frame_023","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_023_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","23"
"alphafactor_arrest_frame_023","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_023_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","23"
"alphafactor_arrest_frame_023","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_023_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","23"
"alphafactor_arrest_frame_024","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_024_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","24"
"alphafactor_arrest_frame_024","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_024_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","24"
"alphafactor_arrest_frame_024","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_024_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","24"
"alphafactor_arrest_frame_025","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_025_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","25"
"alphafactor_arrest_frame_025","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_025_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","25"
"alphafactor_arrest_frame_025","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_025_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","25"
"alphafactor_arrest_frame_026","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_026_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","26"
"alphafactor_arrest_frame_026","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_026_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","26"
"alphafactor_arrest_frame_026","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_026_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","26"
"alphafactor_arrest_frame_027","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_027_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","27"
"alphafactor_arrest_frame_027","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_027_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","27"
"alphafactor_arrest_frame_027","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_027_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","27"
"alphafactor_arrest_frame_028","Trans","result_pic\from_source_tifs\references\Trans\alphafactor arrest_frame_028_Trans.png","256","256","20240724_image processing project\alphafactor arrest Trans_center.tif","28"
"alphafactor_arrest_frame_028","GFP projected","result_pic\from_source_tifs\references\GFP_projected\alphafactor arrest_frame_028_GFP_projected.png","256","256","20240724_image processing project\alphafactor arrest GFP_center.tif","28"
"alphafactor_arrest_frame_028","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\alphafactor arrest_frame_028_mCherry_projected.png","256","256","20240724_image processing project\alphafactor arrest mCherry_center.tif","28"
"training_1_frame_000","Trans","result_pic\from_source_tifs\references\Trans\training_1_frame_000_Trans.png","256","256","20240821_the other one\training_1_Trans_center.tif","0"
"training_1_frame_000","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_1_frame_000_GFP_projected.png","256","256","20240821_the other one\training_1_GFP_center.tif","0"
"training_1_frame_000","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_1_frame_000_mCherry_projected.png","256","256","20240821_the other one\training_1_mCherry_center.tif","0"
"training_1_frame_001","Trans","result_pic\from_source_tifs\references\Trans\training_1_frame_001_Trans.png","256","256","20240821_the other one\training_1_Trans_center.tif","1"
"training_1_frame_001","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_1_frame_001_GFP_projected.png","256","256","20240821_the other one\training_1_GFP_center.tif","1"
"training_1_frame_001","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_1_frame_001_mCherry_projected.png","256","256","20240821_the other one\training_1_mCherry_center.tif","1"
"training_1_frame_002","Trans","result_pic\from_source_tifs\references\Trans\training_1_frame_002_Trans.png","256","256","20240821_the other one\training_1_Trans_center.tif","2"
"training_1_frame_002","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_1_frame_002_GFP_projected.png","256","256","20240821_the other one\training_1_GFP_center.tif","2"
"training_1_frame_002","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_1_frame_002_mCherry_projected.png","256","256","20240821_the other one\training_1_mCherry_center.tif","2"
